CityName,YY,MM,WGS84_Lon,WGS84_Lat,TempValue
臺南市,1965,9,120.20,23.25,27.7467
臺南市,1965,9,120.20,23.30,27.1961
臺南市,1965,9,120.25,22.90,27.2417
臺南市,1965,9,120.25,22.95,27.3008
臺南市,1965,9,120.25,23.00,27.2631
臺南市,1965,9,120.25,23.05,27.3294
臺南市,1965,9,120.25,23.10,28.0965
臺南市,1965,9,120.25,23.15,28.3576
臺南市,1965,9,120.25,23.20,27.9913
臺南市,1965,9,120.25,23.25,27.6466
臺南市,1965,9,120.25,23.30,27.0476
臺南市,1965,9,120.25,23.35,26.7011
臺南市,1965,9,120.30,22.90,26.9891
臺南市,1965,9,120.30,22.95,26.8988
臺南市,1965,9,120.30,23.00,26.8156
臺南市,1965,9,120.30,23.05,26.8
臺南市,1965,9,120.30,23.10,27.1114
臺南市,1965,9,120.30,23.15,27.0507
臺南市,1965,9,120.30,23.20,27.3043
臺南市,1965,9,120.30,23.25,27.4192
臺南市,1965,9,120.30,23.30,27.022
臺南市,1965,9,120.30,23.35,26.602
臺南市,1965,9,120.30,23.40,26.5244
臺南市,1965,9,120.35,22.90,26.6256
臺南市,1965,9,120.35,22.95,26.4291
臺南市,1965,9,120.35,23.00,26.3183
臺南市,1965,9,120.35,23.05,26.3775
臺南市,1965,9,120.35,23.10,26.6031
臺南市,1965,9,120.35,23.15,26.1542
臺南市,1965,9,120.35,23.20,26.4235
臺南市,1965,9,120.35,23.25,26.7478
臺南市,1965,9,120.35,23.30,26.7366
臺南市,1965,9,120.35,23.35,26.5422
臺南市,1965,9,120.35,23.40,26.4959
臺南市,1965,9,120.40,22.90,26.2079
臺南市,1965,9,120.40,22.95,25.9102
臺南市,1965,9,120.40,23.00,25.8846
臺南市,1965,9,120.40,23.05,26.29
臺南市,1965,9,120.40,23.10,26.061
臺南市,1965,9,120.40,23.15,25.9337
臺南市,1965,9,120.40,23.20,25.8236
臺南市,1965,9,120.40,23.25,25.9208
臺南市,1965,9,120.40,23.30,26.3737
臺南市,1965,9,120.40,23.35,26.3704
臺南市,1965,9,120.40,23.40,26.4766
臺南市,1965,9,120.45,22.95,25.6734
臺南市,1965,9,120.45,23.00,25.7791
臺南市,1965,9,120.45,23.05,26.162
臺南市,1965,9,120.45,23.10,25.8949
臺南市,1965,9,120.45,23.15,25.726
臺南市,1965,9,120.45,23.20,25.5034
臺南市,1965,9,120.45,23.25,25.684
臺南市,1965,9,120.45,23.30,25.8287
臺南市,1965,9,120.45,23.35,26.1234
臺南市,1965,9,120.45,23.40,26.3109
臺南市,1965,9,120.50,23.00,25.2577
臺南市,1965,9,120.50,23.05,25.0652
臺南市,1965,9,120.50,23.10,25.636
臺南市,1965,9,120.50,23.15,25.6617
臺南市,1965,9,120.50,23.20,25.604
臺南市,1965,9,120.50,23.25,24.6387
臺南市,1965,9,120.50,23.30,24.5294
臺南市,1965,9,120.50,23.35,25.5
臺南市,1965,9,120.50,23.40,26.2144
臺南市,1965,9,120.55,23.05,24.9879
臺南市,1965,9,120.55,23.10,25.0724
臺南市,1965,9,120.55,23.15,24.2555
臺南市,1965,9,120.55,23.20,24.691
臺南市,1965,9,120.55,23.25,25.2755
臺南市,1965,9,120.55,23.30,23.856
臺南市,1965,9,120.55,23.35,23.9608
臺南市,1965,9,120.60,23.10,24.7859
臺南市,1965,9,120.60,23.15,24.5743
臺南市,1965,9,120.60,23.20,24.2658
臺南市,1965,9,120.60,23.25,23.8284
臺南市,1965,9,120.65,23.15,22.964
臺南市,1965,9,120.65,23.20,23.6698
臺南市,1965,9,120.65,23.25,23.708
臺南市,1965,10,120.05,23.05,25.5925
臺南市,1965,10,120.05,23.10,25.6604
臺南市,1965,10,120.05,23.15,25.642
臺南市,1965,10,120.05,23.20,NAN
臺南市,1965,10,120.10,23.00,NAN
臺南市,1965,10,120.10,23.05,25.7277
臺南市,1965,10,120.10,23.10,25.8387
臺南市,1965,10,120.10,23.15,26.1098
臺南市,1965,10,120.10,23.20,25.7637
臺南市,1965,10,120.10,23.25,25.2685
臺南市,1965,10,120.10,23.30,25.1594
臺南市,1965,10,120.10,23.35,25.1814
臺南市,1965,10,120.15,22.90,25.6357
臺南市,1965,10,120.15,22.95,25.6535
臺南市,1965,10,120.15,23.00,25.7122
臺南市,1965,10,120.15,23.05,25.7856
臺南市,1965,10,120.15,23.10,26.0408
臺南市,1965,10,120.15,23.15,26.2413
臺南市,1965,10,120.15,23.20,26.0249
臺南市,1965,10,120.15,23.25,25.3822
臺南市,1965,10,120.15,23.30,25.2786
臺南市,1965,10,120.15,23.35,25.1734
臺南市,1965,10,120.20,22.90,25.4503
臺南市,1965,10,120.20,22.95,25.526
臺南市,1965,10,120.20,23.00,25.6695
臺南市,1965,10,120.20,23.05,25.8753
臺南市,1965,10,120.20,23.10,26.1833
臺南市,1965,10,120.20,23.15,26.2212
臺南市,1965,10,120.20,23.20,26.0958
臺南市,1965,10,120.20,23.25,25.7209
臺南市,1965,10,120.20,23.30,25.1427
臺南市,1965,10,120.25,22.90,25.2354
臺南市,1965,10,120.25,22.95,25.3019
臺南市,1965,10,120.25,23.00,25.3513
臺南市,1965,10,120.25,23.05,25.3941
臺南市,1965,10,120.25,23.10,26.0772
臺南市,1965,10,120.25,23.15,26.339
臺南市,1965,10,120.25,23.20,25.9274
臺南市,1965,10,120.25,23.25,25.5479
臺南市,1965,10,120.25,23.30,24.9607
臺南市,1965,10,120.25,23.35,24.609
臺南市,1965,10,120.30,22.90,25.007
臺南市,1965,10,120.30,22.95,25.047
臺南市,1965,10,120.30,23.00,25.0695
臺南市,1965,10,120.30,23.05,24.9917
臺南市,1965,10,120.30,23.10,25.0944
臺南市,1965,10,120.30,23.15,24.9493
臺南市,1965,10,120.30,23.20,25.0872
臺南市,1965,10,120.30,23.25,25.2566
臺南市,1965,10,120.30,23.30,24.9651
臺南市,1965,10,120.30,23.35,24.4783
臺南市,1965,10,120.30,23.40,24.4384
臺南市,1965,10,120.35,22.90,24.8704
臺南市,1965,10,120.35,22.95,24.5873
臺南市,1965,10,120.35,23.00,24.3519
臺南市,1965,10,120.35,23.05,24.3547
臺南市,1965,10,120.35,23.10,24.4873
臺南市,1965,10,120.35,23.15,24.1091
臺南市,1965,10,120.35,23.20,24.3053
臺南市,1965,10,120.35,23.25,24.4447
臺南市,1965,10,120.35,23.30,24.4172
臺南市,1965,10,120.35,23.35,24.456
臺南市,1965,10,120.35,23.40,24.4435
臺南市,1965,10,120.40,22.90,24.4302
臺南市,1965,10,120.40,22.95,23.8922
臺南市,1965,10,120.40,23.00,23.7972
臺南市,1965,10,120.40,23.05,24.1438
臺南市,1965,10,120.40,23.10,23.8984
臺南市,1965,10,120.40,23.15,23.846
臺南市,1965,10,120.40,23.20,23.7424
臺南市,1965,10,120.40,23.25,23.7777
臺南市,1965,10,120.40,23.30,24.0359
臺南市,1965,10,120.40,23.35,24.2212
臺南市,1965,10,120.40,23.40,24.4309
臺南市,1965,10,120.45,22.95,23.6767
臺南市,1965,10,120.45,23.00,23.7276
臺南市,1965,10,120.45,23.05,23.9947
臺南市,1965,10,120.45,23.10,23.7237
臺南市,1965,10,120.45,23.15,23.5785
臺南市,1965,10,120.45,23.20,23.3333
臺南市,1965,10,120.45,23.25,23.5789
臺南市,1965,10,120.45,23.30,23.5728
臺南市,1965,10,120.45,23.35,23.851
臺南市,1965,10,120.45,23.40,24.2168
臺南市,1965,10,120.50,23.00,23.2365
臺南市,1965,10,120.50,23.05,22.9821
臺南市,1965,10,120.50,23.10,23.5049
臺南市,1965,10,120.50,23.15,23.5331
臺南市,1965,10,120.50,23.20,23.3979
臺南市,1965,10,120.50,23.25,22.2548
臺南市,1965,10,120.50,23.30,22.0405
臺南市,1965,10,120.50,23.35,23.0228
臺南市,1965,10,120.50,23.40,23.864
臺南市,1965,10,120.55,23.05,22.8787
臺南市,1965,10,120.55,23.10,22.8552
臺南市,1965,10,120.55,23.15,21.9616
臺南市,1965,10,120.55,23.20,22.3201
臺南市,1965,10,120.55,23.25,22.8095
臺南市,1965,10,120.55,23.30,21.434
臺南市,1965,10,120.55,23.35,21.4673
臺南市,1965,10,120.60,23.10,22.4535
臺南市,1965,10,120.60,23.15,22.245
臺南市,1965,10,120.60,23.20,21.9224
臺南市,1965,10,120.60,23.25,21.5084
臺南市,1965,10,120.65,23.15,20.7349
臺南市,1965,10,120.65,23.20,21.4124
臺南市,1965,10,120.65,23.25,21.4246
臺南市,1965,11,120.05,23.05,23.84
臺南市,1965,11,120.05,23.10,23.8954
臺南市,1965,11,120.05,23.15,23.8277
臺南市,1965,11,120.05,23.20,NAN
臺南市,1965,11,120.10,23.00,NAN
臺南市,1965,11,120.10,23.05,23.9833
臺南市,1965,11,120.10,23.10,24.1056
臺南市,1965,11,120.10,23.15,23.9827
臺南市,1965,11,120.10,23.20,24.0601
臺南市,1965,11,120.10,23.25,23.7045
臺南市,1965,11,120.10,23.30,23.6185
臺南市,1965,11,120.10,23.35,23.3656
臺南市,1965,11,120.15,22.90,23.9462
臺南市,1965,11,120.15,22.95,23.9493
臺南市,1965,11,120.15,23.00,24.0657
臺南市,1965,11,120.15,23.05,24.031
臺南市,1965,11,120.15,23.10,24.1667
臺南市,1965,11,120.15,23.15,24.1591
臺南市,1965,11,120.15,23.20,24.1017
臺南市,1965,11,120.15,23.25,23.7663
臺南市,1965,11,120.15,23.30,23.6006
臺南市,1965,11,120.15,23.35,23.5077
臺南市,1965,11,120.20,22.90,23.7362
臺南市,1965,11,120.20,22.95,23.7897
臺南市,1965,11,120.20,23.00,23.8304
臺南市,1965,11,120.20,23.05,24.0551
臺南市,1965,11,120.20,23.10,24.1578
臺南市,1965,11,120.20,23.15,24.1411
臺南市,1965,11,120.20,23.20,24.146
臺南市,1965,11,120.20,23.25,23.8528
臺南市,1965,11,120.20,23.30,23.5331
臺南市,1965,11,120.25,22.90,23.5977
臺南市,1965,11,120.25,22.95,23.6253
臺南市,1965,11,120.25,23.00,23.6063
臺南市,1965,11,120.25,23.05,23.6221
臺南市,1965,11,120.25,23.10,24.0064
臺南市,1965,11,120.25,23.15,24.169
臺南市,1965,11,120.25,23.20,24.0595
臺南市,1965,11,120.25,23.25,23.8274
臺南市,1965,11,120.25,23.30,23.3446
臺南市,1965,11,120.25,23.35,23.1294
臺南市,1965,11,120.30,22.90,23.3189
臺南市,1965,11,120.30,22.95,23.1949
臺南市,1965,11,120.30,23.00,23.0585
臺南市,1965,11,120.30,23.05,23.0911
臺南市,1965,11,120.30,23.10,23.0222
臺南市,1965,11,120.30,23.15,23.0078
臺南市,1965,11,120.30,23.20,23.1995
臺南市,1965,11,120.30,23.25,23.1918
臺南市,1965,11,120.30,23.30,22.9465
臺南市,1965,11,120.30,23.35,22.7411
臺南市,1965,11,120.30,23.40,22.8005
臺南市,1965,11,120.35,22.90,22.983
臺南市,1965,11,120.35,22.95,22.7172
臺南市,1965,11,120.35,23.00,22.1988
臺南市,1965,11,120.35,23.05,21.8139
臺南市,1965,11,120.35,23.10,21.6038
臺南市,1965,11,120.35,23.15,21.3577
臺南市,1965,11,120.35,23.20,21.6742
臺南市,1965,11,120.35,23.25,22.0792
臺南市,1965,11,120.35,23.30,22.323
臺南市,1965,11,120.35,23.35,22.4862
臺南市,1965,11,120.35,23.40,22.5089
臺南市,1965,11,120.40,22.90,22.6225
臺南市,1965,11,120.40,22.95,21.7321
臺南市,1965,11,120.40,23.00,21.5365
臺南市,1965,11,120.40,23.05,21.3763
臺南市,1965,11,120.40,23.10,21.0583
臺南市,1965,11,120.40,23.15,21.0272
臺南市,1965,11,120.40,23.20,21.0151
臺南市,1965,11,120.40,23.25,21.3363
臺南市,1965,11,120.40,23.30,21.536
臺南市,1965,11,120.40,23.35,22.5121
臺南市,1965,11,120.40,23.40,22.5664
臺南市,1965,11,120.45,22.95,21.6069
臺南市,1965,11,120.45,23.00,21.566
臺南市,1965,11,120.45,23.05,21.2476
臺南市,1965,11,120.45,23.10,21.0657
臺南市,1965,11,120.45,23.15,20.9316
臺南市,1965,11,120.45,23.20,20.9404
臺南市,1965,11,120.45,23.25,21.0435
臺南市,1965,11,120.45,23.30,21.3643
臺南市,1965,11,120.45,23.35,22.2971
臺南市,1965,11,120.45,23.40,22.4752
臺南市,1965,11,120.50,23.00,21.2374
臺南市,1965,11,120.50,23.05,20.8578
臺南市,1965,11,120.50,23.10,21.2236
臺南市,1965,11,120.50,23.15,21.1856
臺南市,1965,11,120.50,23.20,21.1584
臺南市,1965,11,120.50,23.25,20.8586
臺南市,1965,11,120.50,23.30,20.6826
臺南市,1965,11,120.50,23.35,21.7912
臺南市,1965,11,120.50,23.40,22.5755
臺南市,1965,11,120.55,23.05,20.8283
臺南市,1965,11,120.55,23.10,21.0224
臺南市,1965,11,120.55,23.15,20.8734
臺南市,1965,11,120.55,23.20,20.9811
臺南市,1965,11,120.55,23.25,21.2382
臺南市,1965,11,120.55,23.30,20.3996
臺南市,1965,11,120.55,23.35,20.6773
臺南市,1965,11,120.60,23.10,21.2291
臺南市,1965,11,120.60,23.15,21.065
臺南市,1965,11,120.60,23.20,20.8391
臺南市,1965,11,120.60,23.25,20.5545
臺南市,1965,11,120.65,23.15,20.0836
臺南市,1965,11,120.65,23.20,20.5848
臺南市,1965,11,120.65,23.25,20.61
臺南市,1965,12,120.05,23.05,19.6443
臺南市,1965,12,120.05,23.10,19.7414
臺南市,1965,12,120.05,23.15,19.7965
臺南市,1965,12,120.05,23.20,NAN
臺南市,1965,12,120.10,23.00,NAN
臺南市,1965,12,120.10,23.05,19.7227
臺南市,1965,12,120.10,23.10,19.7585
臺南市,1965,12,120.10,23.15,19.9476
臺南市,1965,12,120.10,23.20,19.6609
臺南市,1965,12,120.10,23.25,19.3251
臺南市,1965,12,120.10,23.30,19.1268
臺南市,1965,12,120.10,23.35,19.1437
臺南市,1965,12,120.15,22.90,20.0408
臺南市,1965,12,120.15,22.95,19.9564
臺南市,1965,12,120.15,23.00,19.6933
臺南市,1965,12,120.15,23.05,19.737
臺南市,1965,12,120.15,23.10,19.8936
臺南市,1965,12,120.15,23.15,20.0359
臺南市,1965,12,120.15,23.20,19.9386
臺南市,1965,12,120.15,23.25,19.5851
臺南市,1965,12,120.15,23.30,19.4557
臺南市,1965,12,120.15,23.35,19.2776
臺南市,1965,12,120.20,22.90,20.0228
臺南市,1965,12,120.20,22.95,19.9824
臺南市,1965,12,120.20,23.00,19.7501
臺南市,1965,12,120.20,23.05,19.7894
臺南市,1965,12,120.20,23.10,20.0402
臺南市,1965,12,120.20,23.15,20.0952
臺南市,1965,12,120.20,23.20,19.9384
臺南市,1965,12,120.20,23.25,19.6276
臺南市,1965,12,120.20,23.30,19.3555
臺南市,1965,12,120.25,22.90,19.918
臺南市,1965,12,120.25,22.95,19.9926
臺南市,1965,12,120.25,23.00,19.8748
臺南市,1965,12,120.25,23.05,19.7508
臺南市,1965,12,120.25,23.10,20.0271
臺南市,1965,12,120.25,23.15,20.1511
臺南市,1965,12,120.25,23.20,19.6955
臺南市,1965,12,120.25,23.25,19.4699
臺南市,1965,12,120.25,23.30,19.2263
臺南市,1965,12,120.25,23.35,18.916
臺南市,1965,12,120.30,22.90,19.7385
臺南市,1965,12,120.30,22.95,19.7099
臺南市,1965,12,120.30,23.00,19.6053
臺南市,1965,12,120.30,23.05,19.4831
臺南市,1965,12,120.30,23.10,19.4954
臺南市,1965,12,120.30,23.15,18.9735
臺南市,1965,12,120.30,23.20,18.8005
臺南市,1965,12,120.30,23.25,18.857
臺南市,1965,12,120.30,23.30,18.6734
臺南市,1965,12,120.30,23.35,18.4508
臺南市,1965,12,120.30,23.40,18.628
臺南市,1965,12,120.35,22.90,19.7632
臺南市,1965,12,120.35,22.95,19.5163
臺南市,1965,12,120.35,23.00,19.093
臺南市,1965,12,120.35,23.05,18.7683
臺南市,1965,12,120.35,23.10,18.4493
臺南市,1965,12,120.35,23.15,18.0545
臺南市,1965,12,120.35,23.20,17.9276
臺南市,1965,12,120.35,23.25,18.0691
臺南市,1965,12,120.35,23.30,18.1177
臺南市,1965,12,120.35,23.35,18.1776
臺南市,1965,12,120.35,23.40,18.1778
臺南市,1965,12,120.40,22.90,19.558
臺南市,1965,12,120.40,22.95,19.0045
臺南市,1965,12,120.40,23.00,18.9065
臺南市,1965,12,120.40,23.05,18.5246
臺南市,1965,12,120.40,23.10,17.9901
臺南市,1965,12,120.40,23.15,17.8233
臺南市,1965,12,120.40,23.20,17.5922
臺南市,1965,12,120.40,23.25,17.5385
臺南市,1965,12,120.40,23.30,17.6866
臺南市,1965,12,120.40,23.35,18.1276
臺南市,1965,12,120.40,23.40,18.1627
臺南市,1965,12,120.45,22.95,18.9596
臺南市,1965,12,120.45,23.00,18.9342
臺南市,1965,12,120.45,23.05,18.378
臺南市,1965,12,120.45,23.10,18.1144
臺南市,1965,12,120.45,23.15,17.7812
臺南市,1965,12,120.45,23.20,17.5028
臺南市,1965,12,120.45,23.25,17.575
臺南市,1965,12,120.45,23.30,17.5981
臺南市,1965,12,120.45,23.35,17.9937
臺南市,1965,12,120.45,23.40,18.0635
臺南市,1965,12,120.50,23.00,18.473
臺南市,1965,12,120.50,23.05,17.8817
臺南市,1965,12,120.50,23.10,18.0459
臺南市,1965,12,120.50,23.15,17.9259
臺南市,1965,12,120.50,23.20,17.7678
臺南市,1965,12,120.50,23.25,17.2893
臺南市,1965,12,120.50,23.30,17.0218
臺南市,1965,12,120.50,23.35,17.6577
臺南市,1965,12,120.50,23.40,18.1814
臺南市,1965,12,120.55,23.05,17.7214
臺南市,1965,12,120.55,23.10,17.7332
臺南市,1965,12,120.55,23.15,17.3805
臺南市,1965,12,120.55,23.20,17.474
臺南市,1965,12,120.55,23.25,17.7037
臺南市,1965,12,120.55,23.30,16.8109
臺南市,1965,12,120.55,23.35,16.8301
臺南市,1965,12,120.60,23.10,17.7922
臺南市,1965,12,120.60,23.15,17.5539
臺南市,1965,12,120.60,23.20,17.3607
臺南市,1965,12,120.60,23.25,17.0574
臺南市,1965,12,120.65,23.15,16.7644
臺南市,1965,12,120.65,23.20,17.128
臺南市,1965,12,120.65,23.25,17.1739
臺南市,1966,1,120.05,23.05,18.935
臺南市,1966,1,120.05,23.10,18.9908
臺南市,1966,1,120.05,23.15,18.9251
臺南市,1966,1,120.05,23.20,NAN
臺南市,1966,1,120.10,23.00,NAN
臺南市,1966,1,120.10,23.05,19.08
臺南市,1966,1,120.10,23.10,19.1954
臺南市,1966,1,120.10,23.15,19.0288
臺南市,1966,1,120.10,23.20,18.9101
臺南市,1966,1,120.10,23.25,18.5974
臺南市,1966,1,120.10,23.30,18.4651
臺南市,1966,1,120.10,23.35,18.225
臺南市,1966,1,120.15,22.90,19.0749
臺南市,1966,1,120.15,22.95,19.1114
臺南市,1966,1,120.15,23.00,19.1506
臺南市,1966,1,120.15,23.05,19.0773
臺南市,1966,1,120.15,23.10,19.2513
臺南市,1966,1,120.15,23.15,19.1887
臺南市,1966,1,120.15,23.20,18.9826
臺南市,1966,1,120.15,23.25,18.5588
臺南市,1966,1,120.15,23.30,18.448
臺南市,1966,1,120.15,23.35,18.37
臺南市,1966,1,120.20,22.90,19.0429
臺南市,1966,1,120.20,22.95,18.9969
臺南市,1966,1,120.20,23.00,19.0087
臺南市,1966,1,120.20,23.05,19.1518
臺南市,1966,1,120.20,23.10,19.2388
臺南市,1966,1,120.20,23.15,19.2277
臺南市,1966,1,120.20,23.20,19.1006
臺南市,1966,1,120.20,23.25,18.633
臺南市,1966,1,120.20,23.30,18.3655
臺南市,1966,1,120.25,22.90,18.9285
臺南市,1966,1,120.25,22.95,18.936
臺南市,1966,1,120.25,23.00,18.9083
臺南市,1966,1,120.25,23.05,19.04
臺南市,1966,1,120.25,23.10,19.1969
臺南市,1966,1,120.25,23.15,19.2724
臺南市,1966,1,120.25,23.20,18.9784
臺南市,1966,1,120.25,23.25,18.5931
臺南市,1966,1,120.25,23.30,18.179
臺南市,1966,1,120.25,23.35,17.9721
臺南市,1966,1,120.30,22.90,18.702
臺南市,1966,1,120.30,22.95,18.7594
臺南市,1966,1,120.30,23.00,18.9705
臺南市,1966,1,120.30,23.05,19.2373
臺南市,1966,1,120.30,23.10,19.6106
臺南市,1966,1,120.30,23.15,19.3462
臺南市,1966,1,120.30,23.20,19.0402
臺南市,1966,1,120.30,23.25,18.699
臺南市,1966,1,120.30,23.30,18.1022
臺南市,1966,1,120.30,23.35,17.733
臺南市,1966,1,120.30,23.40,17.6713
臺南市,1966,1,120.35,22.90,19.1509
臺南市,1966,1,120.35,22.95,19.1724
臺南市,1966,1,120.35,23.00,19.3709
臺南市,1966,1,120.35,23.05,19.6877
臺南市,1966,1,120.35,23.10,19.7008
臺南市,1966,1,120.35,23.15,19.3736
臺南市,1966,1,120.35,23.20,19.1786
臺南市,1966,1,120.35,23.25,18.8707
臺南市,1966,1,120.35,23.30,18.3628
臺南市,1966,1,120.35,23.35,17.7554
臺南市,1966,1,120.35,23.40,17.6663
臺南市,1966,1,120.40,22.90,19.4254
臺南市,1966,1,120.40,22.95,19.5604
臺南市,1966,1,120.40,23.00,19.7259
臺南市,1966,1,120.40,23.05,19.9026
臺南市,1966,1,120.40,23.10,19.5316
臺南市,1966,1,120.40,23.15,19.2467
臺南市,1966,1,120.40,23.20,18.957
臺南市,1966,1,120.40,23.25,18.6711
臺南市,1966,1,120.40,23.30,18.4509
臺南市,1966,1,120.40,23.35,17.901
臺南市,1966,1,120.40,23.40,17.6483
臺南市,1966,1,120.45,22.95,19.6727
臺南市,1966,1,120.45,23.00,19.8576
臺南市,1966,1,120.45,23.05,19.9001
臺南市,1966,1,120.45,23.10,19.6629
臺南市,1966,1,120.45,23.15,19.2527
臺南市,1966,1,120.45,23.20,18.7055
臺南市,1966,1,120.45,23.25,18.7366
臺南市,1966,1,120.45,23.30,18.4844
臺南市,1966,1,120.45,23.35,18.2049
臺南市,1966,1,120.45,23.40,17.7257
臺南市,1966,1,120.50,23.00,19.3483
臺南市,1966,1,120.50,23.05,18.9104
臺南市,1966,1,120.50,23.10,19.1439
臺南市,1966,1,120.50,23.15,19.0478
臺南市,1966,1,120.50,23.20,18.9051
臺南市,1966,1,120.50,23.25,17.7268
臺南市,1966,1,120.50,23.30,17.51
臺南市,1966,1,120.50,23.35,17.9268
臺南市,1966,1,120.50,23.40,18.1827
臺南市,1966,1,120.55,23.05,18.737
臺南市,1966,1,120.55,23.10,18.4001
臺南市,1966,1,120.55,23.15,17.6633
臺南市,1966,1,120.55,23.20,17.9392
臺南市,1966,1,120.55,23.25,18.2881
臺南市,1966,1,120.55,23.30,17.2489
臺南市,1966,1,120.55,23.35,16.6595
臺南市,1966,1,120.60,23.10,18.1544
臺南市,1966,1,120.60,23.15,17.8426
臺南市,1966,1,120.60,23.20,17.6785
臺南市,1966,1,120.60,23.25,17.2832
臺南市,1966,1,120.65,23.15,17.0284
臺南市,1966,1,120.65,23.20,17.146
臺南市,1966,1,120.65,23.25,17.0429
臺南市,1966,2,120.05,23.05,19.9892
臺南市,1966,2,120.05,23.10,20.038
臺南市,1966,2,120.05,23.15,19.8875
臺南市,1966,2,120.05,23.20,NAN
臺南市,1966,2,120.10,23.00,NAN
臺南市,1966,2,120.10,23.05,20.0698
臺南市,1966,2,120.10,23.10,20.1567
臺南市,1966,2,120.10,23.15,20.2508
臺南市,1966,2,120.10,23.20,19.8771
臺南市,1966,2,120.10,23.25,19.4988
臺南市,1966,2,120.10,23.30,19.3012
臺南市,1966,2,120.10,23.35,19.2549
臺南市,1966,2,120.15,22.90,20.3299
臺南市,1966,2,120.15,22.95,20.1782
臺南市,1966,2,120.15,23.00,20.0207
臺南市,1966,2,120.15,23.05,20.0991
臺南市,1966,2,120.15,23.10,20.2927
臺南市,1966,2,120.15,23.15,20.3744
臺南市,1966,2,120.15,23.20,20.17
臺南市,1966,2,120.15,23.25,19.8125
臺南市,1966,2,120.15,23.30,19.5511
臺南市,1966,2,120.15,23.35,19.3367
臺南市,1966,2,120.20,22.90,20.2783
臺南市,1966,2,120.20,22.95,20.2384
臺南市,1966,2,120.20,23.00,20.0785
臺南市,1966,2,120.20,23.05,20.1774
臺南市,1966,2,120.20,23.10,20.4245
臺南市,1966,2,120.20,23.15,20.4462
臺南市,1966,2,120.20,23.20,20.273
臺南市,1966,2,120.20,23.25,19.916
臺南市,1966,2,120.20,23.30,19.4123
臺南市,1966,2,120.25,22.90,20.1824
臺南市,1966,2,120.25,22.95,20.2186
臺南市,1966,2,120.25,23.00,20.0547
臺南市,1966,2,120.25,23.05,20.1
臺南市,1966,2,120.25,23.10,20.5032
臺南市,1966,2,120.25,23.15,20.5605
臺南市,1966,2,120.25,23.20,20.1408
臺南市,1966,2,120.25,23.25,19.7923
臺南市,1966,2,120.25,23.30,19.2498
臺南市,1966,2,120.25,23.35,18.9377
臺南市,1966,2,120.30,22.90,19.9889
臺南市,1966,2,120.30,22.95,19.821
臺南市,1966,2,120.30,23.00,19.7056
臺南市,1966,2,120.30,23.05,20.1496
臺南市,1966,2,120.30,23.10,20.939
臺南市,1966,2,120.30,23.15,21.0443
臺南市,1966,2,120.30,23.20,21.0972
臺南市,1966,2,120.30,23.25,20.1706
臺南市,1966,2,120.30,23.30,19.2152
臺南市,1966,2,120.30,23.35,18.8079
臺南市,1966,2,120.30,23.40,18.7271
臺南市,1966,2,120.35,22.90,19.8858
臺南市,1966,2,120.35,22.95,20.102
臺南市,1966,2,120.35,23.00,20.9407
臺南市,1966,2,120.35,23.05,21.3504
臺南市,1966,2,120.35,23.10,21.5522
臺南市,1966,2,120.35,23.15,21.1145
臺南市,1966,2,120.35,23.20,21.0848
臺南市,1966,2,120.35,23.25,21.0175
臺南市,1966,2,120.35,23.30,20.2204
臺南市,1966,2,120.35,23.35,18.9063
臺南市,1966,2,120.35,23.40,18.7256
臺南市,1966,2,120.40,22.90,20.3766
臺南市,1966,2,120.40,22.95,21.365
臺南市,1966,2,120.40,23.00,21.5384
臺南市,1966,2,120.40,23.05,21.9132
臺南市,1966,2,120.40,23.10,21.5412
臺南市,1966,2,120.40,23.15,21.2085
臺南市,1966,2,120.40,23.20,20.8242
臺南市,1966,2,120.40,23.25,20.6398
臺南市,1966,2,120.40,23.30,20.7895
臺南市,1966,2,120.40,23.35,19.4405
臺南市,1966,2,120.40,23.40,18.7228
臺南市,1966,2,120.45,22.95,21.6428
臺南市,1966,2,120.45,23.00,21.7178
臺南市,1966,2,120.45,23.05,22.0531
臺南市,1966,2,120.45,23.10,21.7798
臺南市,1966,2,120.45,23.15,21.3573
臺南市,1966,2,120.45,23.20,20.7332
臺南市,1966,2,120.45,23.25,20.686
臺南市,1966,2,120.45,23.30,20.6828
臺南市,1966,2,120.45,23.35,20.3205
臺南市,1966,2,120.45,23.40,18.9622
臺南市,1966,2,120.50,23.00,21.1387
臺南市,1966,2,120.50,23.05,20.6745
臺南市,1966,2,120.50,23.10,20.9544
臺南市,1966,2,120.50,23.15,20.9384
臺南市,1966,2,120.50,23.20,20.9138
臺南市,1966,2,120.50,23.25,19.5294
臺南市,1966,2,120.50,23.30,19.2209
臺南市,1966,2,120.50,23.35,19.8754
臺南市,1966,2,120.50,23.40,19.9697
臺南市,1966,2,120.55,23.05,20.484
臺南市,1966,2,120.55,23.10,20.2708
臺南市,1966,2,120.55,23.15,19.2923
臺南市,1966,2,120.55,23.20,19.756
臺南市,1966,2,120.55,23.25,20.352
臺南市,1966,2,120.55,23.30,18.6796
臺南市,1966,2,120.55,23.35,17.8703
臺南市,1966,2,120.60,23.10,20.0148
臺南市,1966,2,120.60,23.15,19.533
臺南市,1966,2,120.60,23.20,19.3007
臺南市,1966,2,120.60,23.25,18.6411
臺南市,1966,2,120.65,23.15,18.0816
