CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue
臺南市,1987,2,120.35,22.90,0.00799475
臺南市,1987,2,120.35,22.95,0
臺南市,1987,2,120.35,23.00,0.0134258
臺南市,1987,2,120.35,23.05,0.0696878
臺南市,1987,2,120.35,23.10,0.0174272
臺南市,1987,2,120.35,23.15,0.111978
臺南市,1987,2,120.35,23.20,0.0715467
臺南市,1987,2,120.35,23.25,0.149936
臺南市,1987,2,120.35,23.30,0.12724
臺南市,1987,2,120.35,23.35,0.154587
臺南市,1987,2,120.35,23.40,0.220738
臺南市,1987,2,120.40,22.90,0.0211012
臺南市,1987,2,120.40,22.95,0.0135371
臺南市,1987,2,120.40,23.00,0.0311987
臺南市,1987,2,120.40,23.05,0.104928
臺南市,1987,2,120.40,23.10,0.0810029
臺南市,1987,2,120.40,23.15,0.0885475
臺南市,1987,2,120.40,23.20,0.0808318
臺南市,1987,2,120.40,23.25,0.128281
臺南市,1987,2,120.40,23.30,0.171413
臺南市,1987,2,120.40,23.35,0.234495
臺南市,1987,2,120.40,23.40,0.35192
臺南市,1987,2,120.45,22.95,0.0339643
臺南市,1987,2,120.45,23.00,0.0570141
臺南市,1987,2,120.45,23.05,0.126406
臺南市,1987,2,120.45,23.10,0.146379
臺南市,1987,2,120.45,23.15,0.117398
臺南市,1987,2,120.45,23.20,0.105289
臺南市,1987,2,120.45,23.25,0.104507
臺南市,1987,2,120.45,23.30,0.19169
臺南市,1987,2,120.45,23.35,0.342168
臺南市,1987,2,120.45,23.40,0.415145
臺南市,1987,2,120.50,23.00,0.0431919
臺南市,1987,2,120.50,23.05,0.0940052
臺南市,1987,2,120.50,23.10,0.138194
臺南市,1987,2,120.50,23.15,0.117503
臺南市,1987,2,120.50,23.20,0.0756897
臺南市,1987,2,120.50,23.25,0.0795999
臺南市,1987,2,120.50,23.30,0.136462
臺南市,1987,2,120.50,23.35,0.193599
臺南市,1987,2,120.50,23.40,0.299444
臺南市,1987,2,120.55,23.05,0.113595
臺南市,1987,2,120.55,23.10,0.17508
臺南市,1987,2,120.55,23.15,0.127883
臺南市,1987,2,120.55,23.20,0.0221149
臺南市,1987,2,120.55,23.25,0.0463407
臺南市,1987,2,120.55,23.30,0.0294383
臺南市,1987,2,120.55,23.35,0.16244
臺南市,1987,2,120.60,23.10,0.213773
臺南市,1987,2,120.60,23.15,0.183012
臺南市,1987,2,120.60,23.20,0.0316942
臺南市,1987,2,120.60,23.25,0.044721
臺南市,1987,2,120.65,23.15,0.20625
臺南市,1987,2,120.65,23.20,0.194201
臺南市,1987,2,120.65,23.25,0.0909976
臺南市,1987,3,120.05,23.05,2.73635
臺南市,1987,3,120.05,23.10,3.56182
臺南市,1987,3,120.05,23.15,4.02034
臺南市,1987,3,120.05,23.20,NAN
臺南市,1987,3,120.10,23.00,NAN
臺南市,1987,3,120.10,23.05,2.90618
臺南市,1987,3,120.10,23.10,3.5321
臺南市,1987,3,120.10,23.15,3.94849
臺南市,1987,3,120.10,23.20,4.00934
臺南市,1987,3,120.10,23.25,3.80244
臺南市,1987,3,120.10,23.30,3.87963
臺南市,1987,3,120.10,23.35,3.8691
臺南市,1987,3,120.15,22.90,1.37291
臺南市,1987,3,120.15,22.95,1.68006
臺南市,1987,3,120.15,23.00,2.05904
臺南市,1987,3,120.15,23.05,2.41454
臺南市,1987,3,120.15,23.10,3.23617
臺南市,1987,3,120.15,23.15,3.71844
臺南市,1987,3,120.15,23.20,3.82849
臺南市,1987,3,120.15,23.25,3.77665
臺南市,1987,3,120.15,23.30,3.83248
臺南市,1987,3,120.15,23.35,4.2788
臺南市,1987,3,120.20,22.90,1.29411
臺南市,1987,3,120.20,22.95,1.66975
臺南市,1987,3,120.20,23.00,1.87306
臺南市,1987,3,120.20,23.05,2.49172
臺南市,1987,3,120.20,23.10,3.4229
臺南市,1987,3,120.20,23.15,3.74883
臺南市,1987,3,120.20,23.20,3.75995
臺南市,1987,3,120.20,23.25,4.10498
臺南市,1987,3,120.20,23.30,4.63147
臺南市,1987,3,120.25,22.90,1.26313
臺南市,1987,3,120.25,22.95,1.59235
臺南市,1987,3,120.25,23.00,2.17764
臺南市,1987,3,120.25,23.05,2.56613
臺南市,1987,3,120.25,23.10,3.20002
臺南市,1987,3,120.25,23.15,3.6093
臺南市,1987,3,120.25,23.20,3.99504
臺南市,1987,3,120.25,23.25,4.64619
臺南市,1987,3,120.25,23.30,4.34699
臺南市,1987,3,120.25,23.35,3.90929
臺南市,1987,3,120.30,22.90,1.23974
臺南市,1987,3,120.30,22.95,1.59392
臺南市,1987,3,120.30,23.00,1.93508
臺南市,1987,3,120.30,23.05,2.21601
臺南市,1987,3,120.30,23.10,2.95046
臺南市,1987,3,120.30,23.15,3.28021
臺南市,1987,3,120.30,23.20,3.74555
臺南市,1987,3,120.30,23.25,4.21202
臺南市,1987,3,120.30,23.30,3.05484
臺南市,1987,3,120.30,23.35,3.61294
臺南市,1987,3,120.30,23.40,3.99512
臺南市,1987,3,120.35,22.90,1.03021
臺南市,1987,3,120.35,22.95,1.38048
臺南市,1987,3,120.35,23.00,1.61564
臺南市,1987,3,120.35,23.05,1.73527
臺南市,1987,3,120.35,23.10,3.19894
臺南市,1987,3,120.35,23.15,3.43681
臺南市,1987,3,120.35,23.20,3.72115
臺南市,1987,3,120.35,23.25,4.46764
臺南市,1987,3,120.35,23.30,3.70965
臺南市,1987,3,120.35,23.35,3.75176
臺南市,1987,3,120.35,23.40,4.3335
臺南市,1987,3,120.40,22.90,1.01748
臺南市,1987,3,120.40,22.95,1.29345
臺南市,1987,3,120.40,23.00,1.64976
臺南市,1987,3,120.40,23.05,2.18373
臺南市,1987,3,120.40,23.10,3.00545
臺南市,1987,3,120.40,23.15,3.59837
臺南市,1987,3,120.40,23.20,3.82037
臺南市,1987,3,120.40,23.25,3.91871
臺南市,1987,3,120.40,23.30,3.92057
臺南市,1987,3,120.40,23.35,3.80053
臺南市,1987,3,120.40,23.40,4.57006
臺南市,1987,3,120.45,22.95,1.46671
臺南市,1987,3,120.45,23.00,2.02276
臺南市,1987,3,120.45,23.05,2.68903
臺南市,1987,3,120.45,23.10,2.95652
臺南市,1987,3,120.45,23.15,3.39633
臺南市,1987,3,120.45,23.20,3.42706
臺南市,1987,3,120.45,23.25,3.63279
臺南市,1987,3,120.45,23.30,3.83016
臺南市,1987,3,120.45,23.35,4.10918
臺南市,1987,3,120.45,23.40,4.46151
臺南市,1987,3,120.50,23.00,2.0668
臺南市,1987,3,120.50,23.05,2.65471
臺南市,1987,3,120.50,23.10,3.1081
臺南市,1987,3,120.50,23.15,3.39042
臺南市,1987,3,120.50,23.20,3.04044
臺南市,1987,3,120.50,23.25,2.36357
臺南市,1987,3,120.50,23.30,2.44898
臺南市,1987,3,120.50,23.35,3.76321
臺南市,1987,3,120.50,23.40,4.47847
臺南市,1987,3,120.55,23.05,2.67048
臺南市,1987,3,120.55,23.10,3.21055
臺南市,1987,3,120.55,23.15,3.41365
臺南市,1987,3,120.55,23.20,1.78522
臺南市,1987,3,120.55,23.25,1.29343
臺南市,1987,3,120.55,23.30,0.712181
臺南市,1987,3,120.55,23.35,2.35572
臺南市,1987,3,120.60,23.10,3.20269
臺南市,1987,3,120.60,23.15,3.54541
臺南市,1987,3,120.60,23.20,1.47106
臺南市,1987,3,120.60,23.25,1.40062
臺南市,1987,3,120.65,23.15,3.33288
臺南市,1987,3,120.65,23.20,2.80105
臺南市,1987,3,120.65,23.25,1.77471
臺南市,1987,4,120.05,23.05,0.414537
臺南市,1987,4,120.05,23.10,0.461096
臺南市,1987,4,120.05,23.15,0.604601
臺南市,1987,4,120.05,23.20,NAN
臺南市,1987,4,120.10,23.00,NAN
臺南市,1987,4,120.10,23.05,0.375948
臺南市,1987,4,120.10,23.10,0.448975
臺南市,1987,4,120.10,23.15,0.721269
臺南市,1987,4,120.10,23.20,0.991175
臺南市,1987,4,120.10,23.25,1.29668
臺南市,1987,4,120.10,23.30,1.43912
臺南市,1987,4,120.10,23.35,1.60005
臺南市,1987,4,120.15,22.90,0.133028
臺南市,1987,4,120.15,22.95,0.171495
臺南市,1987,4,120.15,23.00,0.328428
臺南市,1987,4,120.15,23.05,0.306539
臺南市,1987,4,120.15,23.10,0.456789
臺南市,1987,4,120.15,23.15,0.817847
臺南市,1987,4,120.15,23.20,0.989379
臺南市,1987,4,120.15,23.25,1.32674
臺南市,1987,4,120.15,23.30,1.55117
臺南市,1987,4,120.15,23.35,1.73785
臺南市,1987,4,120.20,22.90,0.104005
臺南市,1987,4,120.20,22.95,0.180286
臺南市,1987,4,120.20,23.00,0.297392
臺南市,1987,4,120.20,23.05,0.338078
臺南市,1987,4,120.20,23.10,0.468806
臺南市,1987,4,120.20,23.15,0.795235
臺南市,1987,4,120.20,23.20,1.04881
臺南市,1987,4,120.20,23.25,1.44222
臺南市,1987,4,120.20,23.30,1.80558
臺南市,1987,4,120.25,22.90,0.158422
臺南市,1987,4,120.25,22.95,0.174073
臺南市,1987,4,120.25,23.00,0.29112
臺南市,1987,4,120.25,23.05,0.316628
臺南市,1987,4,120.25,23.10,0.38863
臺南市,1987,4,120.25,23.15,0.621189
臺南市,1987,4,120.25,23.20,1.24114
臺南市,1987,4,120.25,23.25,1.45597
臺南市,1987,4,120.25,23.30,1.66569
臺南市,1987,4,120.25,23.35,1.66563
臺南市,1987,4,120.30,22.90,0.129584
臺南市,1987,4,120.30,22.95,0.142182
臺南市,1987,4,120.30,23.00,0.260227
臺南市,1987,4,120.30,23.05,0.422952
臺南市,1987,4,120.30,23.10,0.424675
臺南市,1987,4,120.30,23.15,0.613638
臺南市,1987,4,120.30,23.20,1.13175
臺南市,1987,4,120.30,23.25,1.66829
臺南市,1987,4,120.30,23.30,1.26055
臺南市,1987,4,120.30,23.35,1.63859
臺南市,1987,4,120.30,23.40,2.1554
臺南市,1987,4,120.35,22.90,0.114379
臺南市,1987,4,120.35,22.95,0.160639
臺南市,1987,4,120.35,23.00,0.202714
臺南市,1987,4,120.35,23.05,0.279375
臺南市,1987,4,120.35,23.10,0.437157
臺南市,1987,4,120.35,23.15,0.389098
臺南市,1987,4,120.35,23.20,1.14068
臺南市,1987,4,120.35,23.25,1.99801
臺南市,1987,4,120.35,23.30,1.99812
臺南市,1987,4,120.35,23.35,1.92804
臺南市,1987,4,120.35,23.40,2.313
臺南市,1987,4,120.40,22.90,0.107715
臺南市,1987,4,120.40,22.95,0.172257
臺南市,1987,4,120.40,23.00,0.192496
臺南市,1987,4,120.40,23.05,0.267523
臺南市,1987,4,120.40,23.10,0.440083
臺南市,1987,4,120.40,23.15,0.674571
臺南市,1987,4,120.40,23.20,1.23203
臺南市,1987,4,120.40,23.25,1.74491
臺南市,1987,4,120.40,23.30,1.91239
臺南市,1987,4,120.40,23.35,1.82683
臺南市,1987,4,120.40,23.40,2.52754
臺南市,1987,4,120.45,22.95,0.278196
臺南市,1987,4,120.45,23.00,0.391829
臺南市,1987,4,120.45,23.05,0.433892
臺南市,1987,4,120.45,23.10,0.567948
臺南市,1987,4,120.45,23.15,0.913073
臺南市,1987,4,120.45,23.20,1.27512
臺南市,1987,4,120.45,23.25,1.74287
臺南市,1987,4,120.45,23.30,2.23061
臺南市,1987,4,120.45,23.35,2.2712
臺南市,1987,4,120.45,23.40,2.59907
臺南市,1987,4,120.50,23.00,0.649997
臺南市,1987,4,120.50,23.05,0.815235
臺南市,1987,4,120.50,23.10,0.868137
臺南市,1987,4,120.50,23.15,1.1216
臺南市,1987,4,120.50,23.20,1.25233
臺南市,1987,4,120.50,23.25,1.8914
臺南市,1987,4,120.50,23.30,1.48344
臺南市,1987,4,120.50,23.35,2.56527
臺南市,1987,4,120.50,23.40,3.07983
臺南市,1987,4,120.55,23.05,1.55292
臺南市,1987,4,120.55,23.10,1.8087
臺南市,1987,4,120.55,23.15,1.5104
臺南市,1987,4,120.55,23.20,0.582185
臺南市,1987,4,120.55,23.25,1.42758
臺南市,1987,4,120.55,23.30,0.751508
臺南市,1987,4,120.55,23.35,1.80417
臺南市,1987,4,120.60,23.10,3.30135
臺南市,1987,4,120.60,23.15,3.57607
臺南市,1987,4,120.60,23.20,1.28989
臺南市,1987,4,120.60,23.25,1.19967
臺南市,1987,4,120.65,23.15,3.84483
臺南市,1987,4,120.65,23.20,3.6924
臺南市,1987,4,120.65,23.25,2.06274
臺南市,1987,5,120.05,23.05,5.38561
臺南市,1987,5,120.05,23.10,5.43203
臺南市,1987,5,120.05,23.15,6.12965
臺南市,1987,5,120.05,23.20,NAN
臺南市,1987,5,120.10,23.00,NAN
臺南市,1987,5,120.10,23.05,4.9645
臺南市,1987,5,120.10,23.10,4.83264
臺南市,1987,5,120.10,23.15,5.26371
臺南市,1987,5,120.10,23.20,5.86765
臺南市,1987,5,120.10,23.25,7.70918
臺南市,1987,5,120.10,23.30,8.64458
臺南市,1987,5,120.10,23.35,8.44823
臺南市,1987,5,120.15,22.90,4.50989
臺南市,1987,5,120.15,22.95,4.77223
臺南市,1987,5,120.15,23.00,5.08051
臺南市,1987,5,120.15,23.05,5.14402
臺南市,1987,5,120.15,23.10,4.69848
臺南市,1987,5,120.15,23.15,4.56371
臺南市,1987,5,120.15,23.20,4.89365
臺南市,1987,5,120.15,23.25,5.907
臺南市,1987,5,120.15,23.30,7.37701
臺南市,1987,5,120.15,23.35,7.72846
臺南市,1987,5,120.20,22.90,4.361
臺南市,1987,5,120.20,22.95,4.77441
臺南市,1987,5,120.20,23.00,5.08595
臺南市,1987,5,120.20,23.05,4.70962
臺南市,1987,5,120.20,23.10,3.87889
臺南市,1987,5,120.20,23.15,3.71664
臺南市,1987,5,120.20,23.20,3.5687
臺南市,1987,5,120.20,23.25,4.44429
臺南市,1987,5,120.20,23.30,6.82278
臺南市,1987,5,120.25,22.90,3.93023
臺南市,1987,5,120.25,22.95,4.19737
臺南市,1987,5,120.25,23.00,4.36912
臺南市,1987,5,120.25,23.05,3.83841
臺南市,1987,5,120.25,23.10,3.21853
臺南市,1987,5,120.25,23.15,3.23892
臺南市,1987,5,120.25,23.20,3.55965
臺南市,1987,5,120.25,23.25,3.16897
臺南市,1987,5,120.25,23.30,4.89005
臺南市,1987,5,120.25,23.35,6.20461
臺南市,1987,5,120.30,22.90,3.50506
臺南市,1987,5,120.30,22.95,3.50646
臺南市,1987,5,120.30,23.00,3.91326
臺南市,1987,5,120.30,23.05,3.86675
臺南市,1987,5,120.30,23.10,3.16916
臺南市,1987,5,120.30,23.15,2.94647
臺南市,1987,5,120.30,23.20,2.89074
臺南市,1987,5,120.30,23.25,3.3774
臺南市,1987,5,120.30,23.30,3.92661
臺南市,1987,5,120.30,23.35,4.90598
臺南市,1987,5,120.30,23.40,3.84862
臺南市,1987,5,120.35,22.90,3.07193
臺南市,1987,5,120.35,22.95,3.06452
臺南市,1987,5,120.35,23.00,3.23596
臺南市,1987,5,120.35,23.05,3.56527
臺南市,1987,5,120.35,23.10,3.63723
臺南市,1987,5,120.35,23.15,3.48301
臺南市,1987,5,120.35,23.20,2.93312
臺南市,1987,5,120.35,23.25,3.5192
臺南市,1987,5,120.35,23.30,3.79979
臺南市,1987,5,120.35,23.35,3.93159
臺南市,1987,5,120.35,23.40,3.86924
臺南市,1987,5,120.40,22.90,2.77412
臺南市,1987,5,120.40,22.95,2.76604
臺南市,1987,5,120.40,23.00,2.68506
臺南市,1987,5,120.40,23.05,3.0814
臺南市,1987,5,120.40,23.10,3.11517
臺南市,1987,5,120.40,23.15,2.99346
臺南市,1987,5,120.40,23.20,2.69002
臺南市,1987,5,120.40,23.25,3.12474
臺南市,1987,5,120.40,23.30,3.28734
臺南市,1987,5,120.40,23.35,3.18369
臺南市,1987,5,120.40,23.40,3.18635
臺南市,1987,5,120.45,22.95,3.02882
臺南市,1987,5,120.45,23.00,2.98008
臺南市,1987,5,120.45,23.05,3.04847
臺南市,1987,5,120.45,23.10,2.62477
臺南市,1987,5,120.45,23.15,2.61616
臺南市,1987,5,120.45,23.20,2.89943
臺南市,1987,5,120.45,23.25,3.98999
臺南市,1987,5,120.45,23.30,4.88254
臺南市,1987,5,120.45,23.35,4.45218
臺南市,1987,5,120.45,23.40,3.75683
臺南市,1987,5,120.50,23.00,3.99525
臺南市,1987,5,120.50,23.05,3.64958
臺南市,1987,5,120.50,23.10,3.35789
臺南市,1987,5,120.50,23.15,3.72361
臺南市,1987,5,120.50,23.20,3.74299
臺南市,1987,5,120.50,23.25,4.6416
臺南市,1987,5,120.50,23.30,6.50925
臺南市,1987,5,120.50,23.35,6.5627
臺南市,1987,5,120.50,23.40,5.03142
臺南市,1987,5,120.55,23.05,5.34041
臺南市,1987,5,120.55,23.10,4.55671
臺南市,1987,5,120.55,23.15,4.22437
臺南市,1987,5,120.55,23.20,4.11271
臺南市,1987,5,120.55,23.25,4.28728
臺南市,1987,5,120.55,23.30,5.1819
臺南市,1987,5,120.55,23.35,5.79134
臺南市,1987,5,120.60,23.10,5.07198
臺南市,1987,5,120.60,23.15,4.9981
臺南市,1987,5,120.60,23.20,4.42302
臺南市,1987,5,120.60,23.25,4.1169
臺南市,1987,5,120.65,23.15,4.03856
臺南市,1987,5,120.65,23.20,3.631
臺南市,1987,5,120.65,23.25,3.67103
臺南市,1987,6,120.05,23.05,4.39773
臺南市,1987,6,120.05,23.10,3.95891
臺南市,1987,6,120.05,23.15,3.27767
臺南市,1987,6,120.05,23.20,NAN
臺南市,1987,6,120.10,23.00,NAN
臺南市,1987,6,120.10,23.05,5.69868
臺南市,1987,6,120.10,23.10,4.53899
臺南市,1987,6,120.10,23.15,3.71508
臺南市,1987,6,120.10,23.20,2.88024
臺南市,1987,6,120.10,23.25,2.85483
臺南市,1987,6,120.10,23.30,2.87633
臺南市,1987,6,120.10,23.35,2.79497
臺南市,1987,6,120.15,22.90,4.84412
臺南市,1987,6,120.15,22.95,5.20895
臺南市,1987,6,120.15,23.00,6.04618
臺南市,1987,6,120.15,23.05,6.83229
臺南市,1987,6,120.15,23.10,4.53494
臺南市,1987,6,120.15,23.15,3.70089
臺南市,1987,6,120.15,23.20,2.82817
臺南市,1987,6,120.15,23.25,2.40463
臺南市,1987,6,120.15,23.30,2.78693
臺南市,1987,6,120.15,23.35,2.80677
臺南市,1987,6,120.20,22.90,4.82596
臺南市,1987,6,120.20,22.95,5.30209
臺南市,1987,6,120.20,23.00,5.45283
臺南市,1987,6,120.20,23.05,5.36343
臺南市,1987,6,120.20,23.10,4.95068
臺南市,1987,6,120.20,23.15,5.05137
臺南市,1987,6,120.20,23.20,2.85852
臺南市,1987,6,120.20,23.25,2.63004
臺南市,1987,6,120.20,23.30,3.54091
臺南市,1987,6,120.25,22.90,4.60403
臺南市,1987,6,120.25,22.95,6.6342
臺南市,1987,6,120.25,23.00,7.57651
臺南市,1987,6,120.25,23.05,6.02477
臺南市,1987,6,120.25,23.10,6.08881
臺南市,1987,6,120.25,23.15,5.84885
臺南市,1987,6,120.25,23.20,3.84698
臺南市,1987,6,120.25,23.25,3.1344
臺南市,1987,6,120.25,23.30,3.06182
臺南市,1987,6,120.25,23.35,2.85946
臺南市,1987,6,120.30,22.90,5.47925
臺南市,1987,6,120.30,22.95,9.34927
臺南市,1987,6,120.30,23.00,9.87405
臺南市,1987,6,120.30,23.05,7.34259
臺南市,1987,6,120.30,23.10,6.97039
臺南市,1987,6,120.30,23.15,5.67336
臺南市,1987,6,120.30,23.20,4.27652
臺南市,1987,6,120.30,23.25,3.22825
臺南市,1987,6,120.30,23.30,3.0917
臺南市,1987,6,120.30,23.35,3.15893
臺南市,1987,6,120.30,23.40,2.99314
臺南市,1987,6,120.35,22.90,5.70313
臺南市,1987,6,120.35,22.95,7.45587
臺南市,1987,6,120.35,23.00,8.54342
臺南市,1987,6,120.35,23.05,7.10562
臺南市,1987,6,120.35,23.10,7.7282
臺南市,1987,6,120.35,23.15,7.99228
臺南市,1987,6,120.35,23.20,5.30606
臺南市,1987,6,120.35,23.25,3.63963
臺南市,1987,6,120.35,23.30,3.86166
臺南市,1987,6,120.35,23.35,4.69521
臺南市,1987,6,120.35,23.40,4.14363
臺南市,1987,6,120.40,22.90,6.17781
臺南市,1987,6,120.40,22.95,7.03719
臺南市,1987,6,120.40,23.00,8.59803
臺南市,1987,6,120.40,23.05,9.17502
臺南市,1987,6,120.40,23.10,8.18174
臺南市,1987,6,120.40,23.15,9.34692
臺南市,1987,6,120.40,23.20,6.28654
臺南市,1987,6,120.40,23.25,5.23922
臺南市,1987,6,120.40,23.30,5.09341
臺南市,1987,6,120.40,23.35,6.25989
臺南市,1987,6,120.40,23.40,5.51351
臺南市,1987,6,120.45,22.95,8.79076
臺南市,1987,6,120.45,23.00,10.881
臺南市,1987,6,120.45,23.05,11.3579
臺南市,1987,6,120.45,23.10,9.89635
臺南市,1987,6,120.45,23.15,9.84832
臺南市,1987,6,120.45,23.20,8.73533
臺南市,1987,6,120.45,23.25,8.53522
臺南市,1987,6,120.45,23.30,8.13081
臺南市,1987,6,120.45,23.35,8.11854
臺南市,1987,6,120.45,23.40,6.54341
臺南市,1987,6,120.50,23.00,12.6284
臺南市,1987,6,120.50,23.05,12.4458
臺南市,1987,6,120.50,23.10,11.822
臺南市,1987,6,120.50,23.15,11.5021
臺南市,1987,6,120.50,23.20,10.1034
臺南市,1987,6,120.50,23.25,10.6325
臺南市,1987,6,120.50,23.30,11.0661
臺南市,1987,6,120.50,23.35,9.27295
臺南市,1987,6,120.50,23.40,8.04292
臺南市,1987,6,120.55,23.05,14.3503
臺南市,1987,6,120.55,23.10,14.8328
臺南市,1987,6,120.55,23.15,13.7685
臺南市,1987,6,120.55,23.20,10.5893
臺南市,1987,6,120.55,23.25,12.9859
臺南市,1987,6,120.55,23.30,12.0524
臺南市,1987,6,120.55,23.35,11.29
臺南市,1987,6,120.60,23.10,18.2706
臺南市,1987,6,120.60,23.15,18.4129
臺南市,1987,6,120.60,23.20,14.4617
臺南市,1987,6,120.60,23.25,13.6273
臺南市,1987,6,120.65,23.15,19.642
臺南市,1987,6,120.65,23.20,19.1653
臺南市,1987,6,120.65,23.25,15.2622
臺南市,1987,7,120.05,23.05,8.33527
臺南市,1987,7,120.05,23.10,8.62641
臺南市,1987,7,120.05,23.15,9.59946
臺南市,1987,7,120.05,23.20,NAN
臺南市,1987,7,120.10,23.00,NAN
臺南市,1987,7,120.10,23.05,11.2532
臺南市,1987,7,120.10,23.10,10.0147
臺南市,1987,7,120.10,23.15,6.6646
臺南市,1987,7,120.10,23.20,8.24941
臺南市,1987,7,120.10,23.25,8.17409
臺南市,1987,7,120.10,23.30,7.51165
臺南市,1987,7,120.10,23.35,6.58173
臺南市,1987,7,120.15,22.90,11.4164
臺南市,1987,7,120.15,22.95,11.5482
臺南市,1987,7,120.15,23.00,11.9337
臺南市,1987,7,120.15,23.05,13.7857
臺南市,1987,7,120.15,23.10,11.9733
臺南市,1987,7,120.15,23.15,9.26764
臺南市,1987,7,120.15,23.20,6.70538
臺南市,1987,7,120.15,23.25,6.65925
臺南市,1987,7,120.15,23.30,5.94116
臺南市,1987,7,120.15,23.35,5.70195
臺南市,1987,7,120.20,22.90,11.93
臺南市,1987,7,120.20,22.95,13.2657
臺南市,1987,7,120.20,23.00,11.9281
臺南市,1987,7,120.20,23.05,6.83874
臺南市,1987,7,120.20,23.10,10.7709
臺南市,1987,7,120.20,23.15,9.70322
臺南市,1987,7,120.20,23.20,5.79241
臺南市,1987,7,120.20,23.25,5.49199
臺南市,1987,7,120.20,23.30,5.50035
臺南市,1987,7,120.25,22.90,18.3838
臺南市,1987,7,120.25,22.95,18.9585
臺南市,1987,7,120.25,23.00,14.6769
臺南市,1987,7,120.25,23.05,8.54101
臺南市,1987,7,120.25,23.10,10.5531
臺南市,1987,7,120.25,23.15,9.81038
臺南市,1987,7,120.25,23.20,7.09188
臺南市,1987,7,120.25,23.25,4.83323
臺南市,1987,7,120.25,23.30,4.34126
臺南市,1987,7,120.25,23.35,4.92737
臺南市,1987,7,120.30,22.90,21.049
臺南市,1987,7,120.30,22.95,19.7727
臺南市,1987,7,120.30,23.00,17.5104
臺南市,1987,7,120.30,23.05,12.1827
臺南市,1987,7,120.30,23.10,11.1
臺南市,1987,7,120.30,23.15,10.3243
臺南市,1987,7,120.30,23.20,8.41877
臺南市,1987,7,120.30,23.25,8.58535
臺南市,1987,7,120.30,23.30,6.16314
臺南市,1987,7,120.30,23.35,6.13121
臺南市,1987,7,120.30,23.40,6.19849
臺南市,1987,7,120.35,22.90,18.4984
臺南市,1987,7,120.35,22.95,16.6802
臺南市,1987,7,120.35,23.00,15.8168
臺南市,1987,7,120.35,23.05,11.9998
臺南市,1987,7,120.35,23.10,11.911
臺南市,1987,7,120.35,23.15,13.0176
臺南市,1987,7,120.35,23.20,10.5675
臺南市,1987,7,120.35,23.25,9.43364
臺南市,1987,7,120.35,23.30,9.92281
臺南市,1987,7,120.35,23.35,9.09273
臺南市,1987,7,120.35,23.40,7.96422
臺南市,1987,7,120.40,22.90,17.3565
臺南市,1987,7,120.40,22.95,14.646
臺南市,1987,7,120.40,23.00,14.3266
臺南市,1987,7,120.40,23.05,12.73
臺南市,1987,7,120.40,23.10,12.5732
臺南市,1987,7,120.40,23.15,14.1942
臺南市,1987,7,120.40,23.20,11.3848
臺南市,1987,7,120.40,23.25,11.7028
臺南市,1987,7,120.40,23.30,11.4196
臺南市,1987,7,120.40,23.35,10.7721
臺南市,1987,7,120.40,23.40,7.84084
臺南市,1987,7,120.45,22.95,13.762
臺南市,1987,7,120.45,23.00,16.5101
臺南市,1987,7,120.45,23.05,16.2118
臺南市,1987,7,120.45,23.10,14.849
臺南市,1987,7,120.45,23.15,16.1854
臺南市,1987,7,120.45,23.20,15.9024
臺南市,1987,7,120.45,23.25,16.7627
臺南市,1987,7,120.45,23.30,15.593
臺南市,1987,7,120.45,23.35,15.7643
臺南市,1987,7,120.45,23.40,12.7364
臺南市,1987,7,120.50,23.00,18.5854
臺南市,1987,7,120.50,23.05,18.8209
臺南市,1987,7,120.50,23.10,17.9901
臺南市,1987,7,120.50,23.15,19.5549
臺南市,1987,7,120.50,23.20,19.2557
臺南市,1987,7,120.50,23.25,20.3761
臺南市,1987,7,120.50,23.30,21.1828
臺南市,1987,7,120.50,23.35,15.9319
臺南市,1987,7,120.50,23.40,13.8802
臺南市,1987,7,120.55,23.05,19.0342
臺南市,1987,7,120.55,23.10,18.6826
臺南市,1987,7,120.55,23.15,19.0796
臺南市,1987,7,120.55,23.20,17.8402
臺南市,1987,7,120.55,23.25,20.4562
臺南市,1987,7,120.55,23.30,20.5269
臺南市,1987,7,120.55,23.35,18.4311
臺南市,1987,7,120.60,23.10,19.3546
臺南市,1987,7,120.60,23.15,19.8264
臺南市,1987,7,120.60,23.20,18.4152
臺南市,1987,7,120.60,23.25,18.4184
臺南市,1987,7,120.65,23.15,20.299
臺南市,1987,7,120.65,23.20,20.1103
臺南市,1987,7,120.65,23.25,20.1992
臺南市,1987,8,120.05,23.05,3.32038
臺南市,1987,8,120.05,23.10,3.13622
臺南市,1987,8,120.05,23.15,3.84041
臺南市,1987,8,120.05,23.20,NAN
臺南市,1987,8,120.10,23.00,NAN
臺南市,1987,8,120.10,23.05,5.4326
臺南市,1987,8,120.10,23.10,4.18577
臺南市,1987,8,120.10,23.15,3.81098
臺南市,1987,8,120.10,23.20,6.96681
臺南市,1987,8,120.10,23.25,6.9313
臺南市,1987,8,120.10,23.30,6.3704
臺南市,1987,8,120.10,23.35,5.23363
臺南市,1987,8,120.15,22.90,5.4442
臺南市,1987,8,120.15,22.95,5.66792
臺南市,1987,8,120.15,23.00,6.50206
臺南市,1987,8,120.15,23.05,7.24978
臺南市,1987,8,120.15,23.10,6.13082
