CODE1,TOWN,VILLAGE,COUNT,lat,lon,type,coordinates
A6732-60-005,東　區,崇文里,3,22.966225144,120.230706231,Polygon,"[[[120.230205196, 22.966793268], [120.231099152, 22.966784233], [120.231098134, 22.966501264], [120.231406089, 22.965966702], [120.230666009, 22.965630104], [120.230392586, 22.965533155], [120.230305253, 22.965761785], [120.230206171, 22.966284302], [120.230205196, 22.966793268]]]"
A6732-61-001,東　區,德高里,2,22.968670998,120.236139384,Polygon,"[[[120.236084425, 22.969052811], [120.23611799, 22.968965996], [120.236744949, 22.968999973], [120.237684795, 22.969028527], [120.237645406, 22.968154328], [120.237354229, 22.968206929], [120.236446383, 22.968185545], [120.235875294, 22.96820606], [120.235117755, 22.968091435], [120.234866327, 22.968563183], [120.234595459, 22.969035911], [120.235166506, 22.969248742], [120.235726023, 22.969421283], [120.235956096, 22.969110535], [120.236084425, 22.969052811]]]"
A6732-61-003,東　區,德高里,4,22.967309427,120.234865563,Polygon,"[[[120.235242621, 22.966245007], [120.234938322, 22.966247969], [120.234692704, 22.966596337], [120.233795865, 22.967376006], [120.233599503, 22.967595116], [120.233929636, 22.967785719], [120.23455679, 22.968422726], [120.234866327, 22.968563183], [120.235117755, 22.968091435], [120.235307646, 22.967742325], [120.235802453, 22.967072663], [120.236085638, 22.966653088], [120.235242621, 22.966245007]]]"
A6732-61-004,東　區,德高里,4,22.966695163,120.233910275,Polygon,"[[[120.233599503, 22.967595116], [120.233795865, 22.967376006], [120.234692704, 22.966596337], [120.234938322, 22.966247969], [120.234755242, 22.965975737], [120.234568562, 22.965965376], [120.233828077, 22.965722345], [120.233835588, 22.966024109], [120.233706076, 22.966435234], [120.233544111, 22.966635947], [120.233128627, 22.966857089], [120.232804625, 22.967218708], [120.233442096, 22.967674276], [120.233599503, 22.967595116]]]"
A6732-61-005,東　區,德高里,4,22.966121349,120.233515389,Polygon,"[[[120.234755242, 22.965975737], [120.234787773, 22.965641329], [120.233857204, 22.965110702], [120.233204011, 22.965897286], [120.232615027, 22.966537591], [120.232353401, 22.96691335], [120.232804625, 22.967218708], [120.233128627, 22.966857089], [120.233544111, 22.966635947], [120.233706076, 22.966435234], [120.233835588, 22.966024109], [120.233828077, 22.965722345], [120.234568562, 22.965965376], [120.234755242, 22.965975737]]]"
A6732-61-009,東　區,德高里,2,22.963409204,120.236422714,Polygon,"[[[120.236557968, 22.965886073], [120.236713256, 22.965608802], [120.237254632, 22.963955363], [120.237189508, 22.96366051], [120.237157825, 22.963653036], [120.237499776, 22.962343041], [120.237613049, 22.961815318], [120.237809484, 22.961102875], [120.237083999, 22.960976946], [120.236359362, 22.96195894], [120.235582787, 22.962970959], [120.235121258, 22.963563337], [120.234766132, 22.964039626], [120.235401636, 22.964506001], [120.235323372, 22.964882306], [120.235168765, 22.965167587], [120.23555835, 22.965221488], [120.23593162, 22.965232294], [120.236369869, 22.96514715], [120.236557968, 22.965886073]]]"
A6732-63-002,東　區,東智里,4,22.963013818,120.221987391,Polygon,"[[[120.227512037, 22.964916581], [120.227504838, 22.962921465], [120.227509866, 22.961656511], [120.22748938, 22.960732355], [120.227488181, 22.960437317], [120.22749133, 22.960199371], [120.227335527, 22.960182287], [120.227276625, 22.960243702], [120.226759365, 22.960694948], [120.226757296, 22.961112585], [120.226290269, 22.961341399], [120.225618621, 22.961493071], [120.225086624, 22.961587547], [120.224341178, 22.961695177], [120.223762694, 22.961775221], [120.223402822, 22.961815957], [120.221576856, 22.962035413], [120.22125966, 22.962029341], [120.221042481, 22.961879276], [120.220862821, 22.961616518], [120.22077228, 22.961356455], [120.220551533, 22.96121766], [120.220377858, 22.960814963], [120.220193817, 22.960703303], [120.219164535, 22.960659995], [120.218644078, 22.960655174], [120.216984304, 22.960584339], [120.216979955, 22.960584081], [120.216820009, 22.961628584], [120.216792913, 22.96195741], [120.216806529, 22.962808779], [120.216731755, 22.963355347], [120.216436853, 22.964720357], [120.217080055, 22.96473672], [120.222039162, 22.964862787], [120.225694596, 22.96489153], [120.227512037, 22.964916581]]]"
A6732-64-002,東　區,大智里,2,22.962266332,120.234821704,Polygon,"[[[120.235582787, 22.962970959], [120.236359362, 22.96195894], [120.235892212, 22.961804984], [120.235637458, 22.961781794], [120.234673284, 22.961793078], [120.233458176, 22.961807283], [120.233450551, 22.962265174], [120.233460131, 22.962676735], [120.234470908, 22.962667854], [120.235582787, 22.962970959]]]"
A6732-64-007,東　區,大智里,3,22.961064208,120.23411953,Polygon,"[[[120.236359362, 22.96195894], [120.237083999, 22.960976946], [120.235776432, 22.960779291], [120.23515686, 22.96070632], [120.233022018, 22.960332544], [120.232397626, 22.960223418], [120.23189468, 22.960112621], [120.231727025, 22.960087141], [120.23168206, 22.960788996], [120.231615131, 22.961833641], [120.232446039, 22.961832626], [120.232535698, 22.960927091], [120.233904527, 22.960918416], [120.233967041, 22.961328679], [120.234309751, 22.961331325], [120.234640811, 22.96154991], [120.234673284, 22.961793078], [120.235637458, 22.961781794], [120.235892212, 22.961804984], [120.236359362, 22.96195894]]]"
A6733-04-001,南　區,文南里,2,22.98469668,120.190839401,Polygon,"[[[120.191718461, 22.984374435], [120.190782035, 22.984442771], [120.18994181, 22.984496437], [120.189964611, 22.985020545], [120.191741307, 22.984890629], [120.191718461, 22.984374435]]]"
A6733-08-005,南　區,金華里,2,22.978826659,120.19069518,Polygon,"[[[120.19125589, 22.978366985], [120.190072551, 22.978427002], [120.190127544, 22.979287249], [120.191326764, 22.979221378], [120.19125589, 22.978366985]]]"
A6733-08-008,南　區,國宅里,3,22.977527184,120.189397524,Polygon,"[[[120.189952636, 22.9771543], [120.188787118, 22.977243461], [120.188858794, 22.977912912], [120.190006754, 22.977799619], [120.189952636, 22.9771543]]]"
A6733-13-005,南　區,國宅里,2,22.975701512,120.188231324,Polygon,"[[[120.188607759, 22.97507293], [120.187735011, 22.974973086], [120.187782148, 22.975490407], [120.18787858, 22.97609562], [120.18782076, 22.976414555], [120.188734502, 22.976348218], [120.188675764, 22.975753908], [120.188607759, 22.97507293]]]"
A6733-14-001,南　區,田寮里,2,22.976505077,120.193425875,Polygon,"[[[120.193467189, 22.97707121], [120.194088774, 22.976794376], [120.193737739, 22.975948547], [120.19279109, 22.976222735], [120.192714395, 22.976528351], [120.193467189, 22.97707121]]]"
A6733-14-005,南　區,府南里,2,22.97457882,120.19388372,Polygon,"[[[120.194308673, 22.974008917], [120.19420456, 22.973878243], [120.193451745, 22.974134475], [120.193528953, 22.974320434], [120.193392278, 22.974419724], [120.192654951, 22.974667977], [120.192744314, 22.974956444], [120.194881542, 22.974996006], [120.194895801, 22.974741698], [120.194308673, 22.974008917]]]"
A6733-14-007,南　區,府南里,10,22.974479784,120.192263625,Polygon,"[[[120.193451745, 22.974134475], [120.193195676, 22.97351772], [120.192797768, 22.973655738], [120.192985571, 22.974177072], [120.191770729, 22.974556316], [120.191686716, 22.974293673], [120.190900824, 22.974446215], [120.190974055, 22.97497148], [120.192744314, 22.974956444], [120.192654951, 22.974667977], [120.193392278, 22.974419724], [120.193528953, 22.974320434], [120.193451745, 22.974134475]]]"
A6733-15-003,南　區,新生里,2,22.976716794,120.213475761,Polygon,"[[[120.213775304, 22.977304142], [120.213898834, 22.976675115], [120.213978938, 22.976331434], [120.213225947, 22.976120411], [120.212941389, 22.977081027], [120.213775304, 22.977304142]]]"
A6733-17-002,,,7,22.974110204,120.189277296,Polygon,"[[[120.189223769, 22.974357099], [120.189883004, 22.974435974], [120.189893872, 22.974337002], [120.189290851, 22.973630974], [120.188714057, 22.974100046], [120.188701339, 22.974296586], [120.189223769, 22.974357099]]]"
A6733-17-006,,,5,22.972888397,120.189890442,Polygon,"[[[120.190135971, 22.971189894], [120.188850029, 22.971602063], [120.188990656, 22.971868969], [120.188946776, 22.972190673], [120.189120456, 22.972720959], [120.189090257, 22.972920025], [120.188817355, 22.973079591], [120.189290851, 22.973630974], [120.189893872, 22.974337002], [120.190049091, 22.97452091], [120.190303029, 22.974518904], [120.190896699, 22.974416849], [120.19086671, 22.974194935], [120.190772986, 22.973422291], [120.190692283, 22.973077032], [120.190312799, 22.971675838], [120.190135971, 22.971189894]]]"
A6733-17-007,南　區,光明里,4,22.972680941,120.187907052,Polygon,"[[[120.188454208, 22.972153694], [120.187848688, 22.972337612], [120.187370619, 22.972333184], [120.187265708, 22.97238197], [120.187210264, 22.973113074], [120.187756028, 22.973129501], [120.188691726, 22.972862462], [120.188454208, 22.972153694]]]"
A6733-21-001,南　區,府南里,3,22.97388332,120.192351598,Polygon,"[[[120.193195676, 22.97351772], [120.193663258, 22.973337643], [120.193576142, 22.973133493], [120.193328029, 22.973216724], [120.19326381, 22.973088541], [120.192580104, 22.973343324], [120.192081791, 22.973529018], [120.192160698, 22.97373376], [120.19209529, 22.973933457], [120.19086671, 22.974194935], [120.190896699, 22.974416849], [120.190900824, 22.974446215], [120.191686716, 22.974293673], [120.191770729, 22.974556316], [120.192985571, 22.974177072], [120.192797768, 22.973655738], [120.193195676, 22.97351772]]]"
A6733-21-002,南　區,府南里,8,22.973183852,120.191765416,Polygon,"[[[120.192440975, 22.972087343], [120.191933594, 22.972378828], [120.190692283, 22.973077032], [120.190772986, 22.973422291], [120.19086671, 22.974194935], [120.19209529, 22.973933457], [120.192160698, 22.97373376], [120.192081791, 22.973529018], [120.192580104, 22.973343324], [120.192509489, 22.973209181], [120.193029077, 22.97300715], [120.192440975, 22.972087343]]]"
A6733-21-003,南　區,府南里,2,22.972577739,120.193023985,Polygon,"[[[120.192580104, 22.973343324], [120.19326381, 22.973088541], [120.193328029, 22.973216724], [120.193576142, 22.973133493], [120.193534727, 22.972862429], [120.193273549, 22.972296826], [120.192956801, 22.971799909], [120.192478407, 22.972066484], [120.192440975, 22.972087343], [120.193029077, 22.97300715], [120.192509489, 22.973209181], [120.192580104, 22.973343324]]]"
A6733-21-004,南　區,明亮里,9,22.972222487,120.191151281,Polygon,"[[[120.190692283, 22.973077032], [120.191933594, 22.972378828], [120.191530813, 22.971679274], [120.191392547, 22.971502311], [120.191271284, 22.97159632], [120.190604127, 22.971643812], [120.190692283, 22.973077032]]]"
A6733-21-005,南　區,府南里,4,22.972192752,120.194519349,Polygon,"[[[120.194104131, 22.973752192], [120.194766754, 22.973124134], [120.194772322, 22.972909445], [120.195381124, 22.97287381], [120.19538271, 22.972640302], [120.195393643, 22.970645273], [120.194669719, 22.970443456], [120.194671896, 22.97114639], [120.194630775, 22.971277226], [120.194287268, 22.971545862], [120.193273549, 22.972296826], [120.193534727, 22.972862429], [120.193576142, 22.973133493], [120.193663258, 22.973337643], [120.194104131, 22.973752192]]]"
A6733-21-006,南　區,府南里,2,22.971625936,120.193465583,Polygon,"[[[120.193273549, 22.972296826], [120.194287268, 22.971545862], [120.193380662, 22.971045668], [120.19282228, 22.971478809], [120.192956801, 22.971799909], [120.193273549, 22.972296826]]]"
A6733-21-007,南　區,府南里,3,22.970902245,120.194179256,Polygon,"[[[120.194057327, 22.970205013], [120.193903356, 22.970640208], [120.193380662, 22.971045668], [120.194287268, 22.971545862], [120.194630775, 22.971277226], [120.194671896, 22.97114639], [120.194669719, 22.970443456], [120.194057327, 22.970205013]]]"
A6733-22-001,南　區,明亮里,5,22.97176642,120.191933006,Polygon,"[[[120.191933594, 22.972378828], [120.192440975, 22.972087343], [120.192478407, 22.972066484], [120.192001872, 22.971300319], [120.191856636, 22.971142522], [120.191392547, 22.971502311], [120.191530813, 22.971679274], [120.191933594, 22.972378828]]]"
A6733-22-002,,,2,22.970330631,120.190123014,Polygon,"[[[120.189269141, 22.969423833], [120.189610949, 22.969855479], [120.190135971, 22.971189894], [120.190312799, 22.971675838], [120.190692283, 22.973077032], [120.190604127, 22.971643812], [120.190461658, 22.970062083], [120.190417871, 22.969653623], [120.19035023, 22.969126124], [120.189998875, 22.96905293], [120.189463623, 22.96909039], [120.189269141, 22.969423833]]]"
A6733-22-007,南　區,明亮里,5,22.970414762,120.19237416,Polygon,"[[[120.193380662, 22.971045668], [120.193903356, 22.970640208], [120.194057327, 22.970205013], [120.194477217, 22.969577084], [120.193141646, 22.968889521], [120.192751767, 22.969141072], [120.192526495, 22.969277257], [120.19197705, 22.969741278], [120.191540924, 22.96983098], [120.191093679, 22.969746152], [120.190693605, 22.96990545], [120.190461658, 22.970062083], [120.190604127, 22.971643812], [120.191271284, 22.97159632], [120.191392547, 22.971502311], [120.191856636, 22.971142522], [120.192001872, 22.971300319], [120.192478407, 22.972066484], [120.192956801, 22.971799909], [120.19282228, 22.971478809], [120.193380662, 22.971045668]]]"
A6733-24-004,南　區,開南里,2,22.968888715,120.186847499,Polygon,"[[[120.187273077, 22.969217844], [120.187300269, 22.968954633], [120.187214993, 22.96854268], [120.186438077, 22.968540899], [120.186430547, 22.968970576], [120.186401837, 22.969226345], [120.187273077, 22.969217844]]]"
A6733-24-005,南　區,開南里,2,22.968826976,120.18453874,Polygon,"[[[120.185285494, 22.968892413], [120.185286991, 22.968625992], [120.183791862, 22.968621121], [120.183791192, 22.969027951], [120.185284703, 22.969032987], [120.185285494, 22.968892413]]]"
A6733-25-008,南　區,大恩里,3,22.966178215,120.212221737,Polygon,"[[[120.212858741, 22.965781297], [120.211492101, 22.965728512], [120.211557379, 22.966203869], [120.211725008, 22.966755688], [120.213072235, 22.96640139], [120.212858741, 22.965781297]]]"
A6733-26-003,南　區,明亮里,2,22.968009566,120.192559666,Polygon,"[[[120.193216938, 22.968692907], [120.192927076, 22.968040088], [120.192697525, 22.96713922], [120.192297999, 22.967174501], [120.191860122, 22.967198753], [120.192052335, 22.967895942], [120.192167023, 22.968311929], [120.192403125, 22.968269798], [120.192657857, 22.96885462], [120.192751767, 22.969141072], [120.193141646, 22.968889521], [120.193216938, 22.968692907]]]"
A6733-26-004,南　區,明亮里,4,22.967661324,120.193549732,Polygon,"[[[120.192697525, 22.96713922], [120.192927076, 22.968040088], [120.193216938, 22.968692907], [120.193711854, 22.968282123], [120.193842451, 22.968074837], [120.194106929, 22.967932864], [120.194203382, 22.967601743], [120.194722466, 22.967255983], [120.194731935, 22.967155798], [120.194507184, 22.967132074], [120.193901344, 22.967074074], [120.192697525, 22.96713922]]]"
A6733-26-009,南　區,郡南里,2,22.964818143,120.193036713,Polygon,"[[[120.192538754, 22.964355308], [120.192559287, 22.965279823], [120.193564817, 22.96523259], [120.193539115, 22.964719049], [120.193502533, 22.964391919], [120.192538754, 22.964355308]]]"
A6733-27-006,南　區,明興里,2,22.966955088,120.191109972,Polygon,"[[[120.192297999, 22.967174501], [120.192251711, 22.966705266], [120.19102894, 22.966759342], [120.190975226, 22.9665909], [120.1900612, 22.966644832], [120.190168594, 22.967290713], [120.191860122, 22.967198753], [120.192297999, 22.967174501]]]"
A6733-27-008,南　區,明興里,6,22.965909322,120.190967502,Polygon,"[[[120.192217478, 22.966177251], [120.192202868, 22.965803621], [120.191601135, 22.965844205], [120.191589027, 22.965431047], [120.190938346, 22.965537046], [120.189907096, 22.965600901], [120.190010899, 22.966306413], [120.190984387, 22.966238986], [120.192217478, 22.966177251]]]"
A6733-29-003,南　區,郡南里,2,22.965053209,120.194331863,Polygon,"[[[120.194076966, 22.965558805], [120.194073593, 22.965185475], [120.195413634, 22.965181123], [120.195418724, 22.964717165], [120.194271853, 22.964678476], [120.193539115, 22.964719049], [120.193564817, 22.96523259], [120.193586666, 22.965736537], [120.194075459, 22.965677162], [120.194076966, 22.965558805]]]"
A6733-29-004,南　區,郡南里,2,22.964432004,120.194835367,Polygon,"[[[120.195418511, 22.964209655], [120.194265066, 22.964125432], [120.194271853, 22.964678476], [120.195418724, 22.964717165], [120.195418511, 22.964209655]]]"
A6733-29-009,南　區,郡南里,2,22.962994691,120.193258128,Polygon,"[[[120.192566923, 22.962450947], [120.192567957, 22.962501642], [120.19256442, 22.96286092], [120.192559279, 22.96334051], [120.194009731, 22.963461187], [120.193980705, 22.962692037], [120.193682464, 22.962679372], [120.192566923, 22.962450947]]]"
A6733-29-010,南　區,郡南里,3,22.962411023,120.193820223,Polygon,"[[[120.19541641, 22.962654978], [120.195463592, 22.962353933], [120.19403621, 22.962079579], [120.192592146, 22.961794997], [120.192566923, 22.962450947], [120.193682464, 22.962679372], [120.193980705, 22.962692037], [120.194009731, 22.963461187], [120.194291765, 22.963475927], [120.194265124, 22.962511004], [120.194334616, 22.96245505], [120.19541641, 22.962654978]]]"
A6733-30-002,南　區,明興里,4,22.964786828,120.192007688,Polygon,"[[[120.191477732, 22.96390155], [120.191471358, 22.964331863], [120.191566373, 22.964408226], [120.191589027, 22.965431047], [120.191601135, 22.965844205], [120.192202868, 22.965803621], [120.192158852, 22.965294753], [120.192559287, 22.965279823], [120.192538754, 22.964355308], [120.192540417, 22.963998349], [120.191477732, 22.96390155]]]"
A6733-30-003,南　區,明興里,2,22.964797593,120.191195183,Polygon,"[[[120.190938346, 22.965537046], [120.191589027, 22.965431047], [120.191566373, 22.964408226], [120.191471358, 22.964331863], [120.191477732, 22.96390155], [120.191232391, 22.963883901], [120.19123297, 22.964216912], [120.190929773, 22.964203827], [120.1909387, 22.964559801], [120.190594119, 22.964694697], [120.190695258, 22.965063689], [120.190911617, 22.965049729], [120.190938346, 22.965537046]]]"
A6733-30-006,南　區,明興里,2,22.963386182,120.191065181,Polygon,"[[[120.192545015, 22.963673692], [120.192559279, 22.96334051], [120.191447221, 22.963250848], [120.191448372, 22.96315625], [120.190848445, 22.963214908], [120.189513855, 22.963110834], [120.189557322, 22.963338515], [120.189574905, 22.963440468], [120.192545015, 22.963673692]]]"
A6733-30-009,南　區,明興里,6,22.962679733,120.190024908,Polygon,"[[[120.190382978, 22.962214367], [120.189336439, 22.962012622], [120.189513855, 22.963110834], [120.190848445, 22.963214908], [120.190823123, 22.962699364], [120.190268693, 22.962657815], [120.190382978, 22.962214367]]]"
A6733-31-001,南　區,開南里,2,22.964917096,120.184560504,Polygon,"[[[120.185301943, 22.964710044], [120.183808272, 22.964721763], [120.183806151, 22.965114283], [120.18530136, 22.96512218], [120.185301943, 22.964710044]]]"
A6733-31-010,南　區,南華里,2,22.962822741,120.188883498,Polygon,"[[[120.189513855, 22.963110834], [120.189336439, 22.962012622], [120.188827987, 22.962063087], [120.188950392, 22.962890431], [120.187859629, 22.9627846], [120.187886758, 22.963190365], [120.189557322, 22.963338515], [120.189513855, 22.963110834]]]"
A6733-31-014,南　區,南華里,7,22.961774981,120.188575976,Polygon,"[[[120.187829801, 22.962187082], [120.188827987, 22.962063087], [120.189336439, 22.962012622], [120.189239775, 22.961273147], [120.188551441, 22.961474494], [120.187762276, 22.961618249], [120.187829801, 22.962187082]]]"
A6733-32-003,南　區,南華里,6,22.962327312,120.185586059,Polygon,"[[[120.186391784, 22.962549179], [120.186395002, 22.96211826], [120.184784349, 22.962102016], [120.184781724, 22.962539919], [120.186391784, 22.962549179]]]"
A6733-32-004,南　區,南華里,2,22.961931686,120.185528006,Polygon,"[[[120.187183678, 22.962123753], [120.187170609, 22.961729602], [120.186998722, 22.961753689], [120.18537042, 22.961754118], [120.183825163, 22.961754507], [120.18382413, 22.962095964], [120.184784349, 22.962102016], [120.186395002, 22.96211826], [120.187183678, 22.962123753]]]"
A6733-33-005,南　區,建南里,2,22.96004726,120.192115244,Polygon,"[[[120.192731165, 22.959378477], [120.191493831, 22.959387705], [120.191540708, 22.960731259], [120.19268998, 22.960724095], [120.19270945, 22.960249404], [120.192731165, 22.959378477]]]"
A6733-33-007,南　區,建南里,3,22.959541919,120.193984804,Polygon,"[[[120.19420108, 22.960245374], [120.194229943, 22.958836948], [120.193766892, 22.958841566], [120.19374088, 22.960246618], [120.19420108, 22.960245374]]]"
A6733-33-009,南　區,建南里,2,22.958636006,120.192106547,Polygon,"[[[120.192747526, 22.957889175], [120.191522113, 22.957909706], [120.191450727, 22.957936326], [120.191493831, 22.959387705], [120.192731165, 22.959378477], [120.192736275, 22.958851837], [120.192747526, 22.957889175]]]"
A6733-34-003,南　區,建南里,2,22.960273788,120.191076728,Polygon,"[[[120.19109935, 22.961494176], [120.191089989, 22.960898748], [120.191539129, 22.9609883], [120.191540708, 22.960731259], [120.191493831, 22.959387705], [120.190621108, 22.959394474], [120.190681649, 22.960466696], [120.190710358, 22.960975157], [120.190863758, 22.961448701], [120.19109935, 22.961494176]]]"
A6733-34-005,南　區,建南里,3,22.959666273,120.188894148,Polygon,"[[[120.189239775, 22.961273147], [120.189615277, 22.960525846], [120.190083788, 22.959397655], [120.190300378, 22.958876089], [120.188251181, 22.958896461], [120.187086633, 22.958908112], [120.187443732, 22.959314308], [120.189035191, 22.960906377], [120.189239775, 22.961273147]]]"
A6733-34-009,南　區,建南里,3,22.958525029,120.187720964,Polygon,"[[[120.188251181, 22.958896461], [120.188232411, 22.957944789], [120.187760029, 22.957947666], [120.187770118, 22.958394879], [120.18693143, 22.95840374], [120.187086633, 22.958908112], [120.188251181, 22.958896461]]]"
A6734-01-010,北　區,成功里,2,23.019006302,120.211649519,Polygon,"[[[120.211921711, 23.019566062], [120.212150323, 23.019405194], [120.211881515, 23.019013788], [120.211423864, 23.018472575], [120.211126389, 23.018652524], [120.211921711, 23.019566062]]]"
A6734-03-008,北　區,永祥里,2,23.016735007,120.220855976,Polygon,"[[[120.221677725, 23.01741425], [120.221639372, 23.016071057], [120.220037581, 23.016033112], [120.220147042, 23.016280709], [120.219987224, 23.016463878], [120.220036925, 23.016649171], [120.220082976, 23.017408379], [120.221677725, 23.01741425]]]"
A6734-05-002,,,3,23.018012938,120.216216374,Polygon,"[[[120.217041032, 23.017901014], [120.216853576, 23.017259096], [120.216702786, 23.017251322], [120.216259973, 23.017066781], [120.21569481, 23.017248033], [120.215784854, 23.017426415], [120.215319405, 23.01748315], [120.215524931, 23.017739141], [120.215666986, 23.018075913], [120.215938048, 23.01923213], [120.216341295, 23.018956056], [120.216536406, 23.018850918], [120.216580988, 23.019128815], [120.216672546, 23.019296324], [120.216716451, 23.019005319], [120.216506831, 23.018033543], [120.217041032, 23.017901014]]]"
A6734-09-002,,,3,23.016194875,120.217883979,Polygon,"[[[120.218780804, 23.01673157], [120.218734496, 23.016387358], [120.218809895, 23.015985687], [120.218688825, 23.015442113], [120.217652103, 23.015615015], [120.216914269, 23.015711361], [120.217108745, 23.016509291], [120.217008106, 23.016869791], [120.217831172, 23.017037927], [120.217862778, 23.016664039], [120.218780804, 23.01673157]]]"
A6734-11-008,北　區,開元里,2,23.01203004,120.220603229,Polygon,"[[[120.22070341, 23.010739336], [120.22037396, 23.010684702], [120.220342701, 23.010862568], [120.220202985, 23.01174489], [120.220232719, 23.012334995], [120.220190742, 23.012502757], [120.220208783, 23.012991896], [120.220299026, 23.012948323], [120.221161474, 23.012905596], [120.221158439, 23.012870571], [120.221134286, 23.012562459], [120.221044525, 23.012019041], [120.220966531, 23.011809669], [120.220721229, 23.01152046], [120.22070341, 23.010739336]]]"
A6734-12-002,,,4,23.015477642,120.215966908,Polygon,"[[[120.215920468, 23.016366139], [120.216422149, 23.016270618], [120.216300419, 23.015344969], [120.216193428, 23.014855385], [120.216143624, 23.014670654], [120.215467765, 23.014756099], [120.215561021, 23.015399275], [120.215920468, 23.016366139]]]"
A6734-12-003,,,2,23.015361595,120.215423697,Polygon,"[[[120.215798099, 23.016424491], [120.215920468, 23.016366139], [120.215561021, 23.015399275], [120.215467765, 23.014756099], [120.215402855, 23.014488834], [120.214985025, 23.014620943], [120.215250343, 23.015522744], [120.215588633, 23.016164422], [120.215798099, 23.016424491]]]"
A6734-12-007,,,2,23.013841682,120.214925554,Polygon,"[[[120.214999172, 23.013118445], [120.214478443, 23.013208923], [120.214513908, 23.013597195], [120.214714571, 23.014108047], [120.214944287, 23.014536242], [120.214985025, 23.014620943], [120.215402855, 23.014488834], [120.214999172, 23.013118445]]]"
A6734-12-008,,,5,23.013816955,120.215596791,Polygon,"[[[120.215467765, 23.014756099], [120.216143624, 23.014670654], [120.215962759, 23.014096229], [120.215894202, 23.012920911], [120.214999172, 23.013118445], [120.215402855, 23.014488834], [120.215467765, 23.014756099]]]"
A6734-12-009,,,2,23.012394454,120.214358816,Polygon,"[[[120.214478443, 23.013208923], [120.214999172, 23.013118445], [120.215894202, 23.012920911], [120.215872851, 23.01231681], [120.214838053, 23.012449033], [120.2146888, 23.011714692], [120.214623373, 23.011182528], [120.213974968, 23.011376324], [120.213285675, 23.01160666], [120.21343856, 23.012100737], [120.213324606, 23.013208595], [120.213556448, 23.013212028], [120.214478443, 23.013208923]]]"
A6734-14-001,北　區,正覺里,5,23.01546313,120.211408853,Polygon,"[[[120.212069194, 23.014559613], [120.211378117, 23.015035259], [120.210932061, 23.01540879], [120.210270615, 23.01567649], [120.210359535, 23.015862961], [120.210725747, 23.016342793], [120.210914167, 23.016255712], [120.211542775, 23.015817022], [120.212547537, 23.015135038], [120.212069194, 23.014559613]]]"
A6734-18-007,,,2,23.012101239,120.217758812,Polygon,"[[[120.218298046, 23.011003277], [120.218241466, 23.010924118], [120.217060271, 23.010993233], [120.217224763, 23.01211084], [120.216808541, 23.012184745], [120.216307913, 23.012285925], [120.215872851, 23.01231681], [120.215894202, 23.012920911], [120.21628619, 23.012894632], [120.216802953, 23.012865509], [120.217278717, 23.012844567], [120.217719591, 23.012828261], [120.218489079, 23.012799033], [120.219549503, 23.012755487], [120.219088368, 23.012108988], [120.218298046, 23.011003277]]]"
A6734-19-006,北　區,元寶里,2,23.011104438,120.225128152,Polygon,"[[[120.224301858, 23.011441403], [120.225688486, 23.011791487], [120.225584944, 23.011612635], [120.22571554, 23.011484594], [120.225974162, 23.01143845], [120.226160172, 23.011267111], [120.226020277, 23.011163319], [120.224999291, 23.010431853], [120.224757314, 23.010251647], [120.22452529, 23.010598554], [120.224493346, 23.010771379], [120.224403194, 23.011347934], [120.224301858, 23.011441403]]]"
A6734-23-001,北　區,成德里,3,23.01150643,120.202226596,Polygon,"[[[120.203589335, 23.010757518], [120.202893148, 23.010744027], [120.201551113, 23.010731171], [120.200503239, 23.010710857], [120.200612149, 23.011175459], [120.200599626, 23.01177337], [120.20197086, 23.012269279], [120.202493886, 23.012401962], [120.20361734, 23.012546726], [120.203621114, 23.011903914], [120.203624067, 23.011400763], [120.203589335, 23.010757518]]]"
A6734-23-009,北　區,成德里,3,23.009397596,120.200680408,Polygon,"[[[120.201551113, 23.010731171], [120.201576424, 23.00967224], [120.201591394, 23.009024299], [120.200853488, 23.009006622], [120.200747059, 23.008923012], [120.20075408, 23.007785058], [120.199936969, 23.007765886], [120.199906959, 23.009446716], [120.19998346, 23.009844189], [120.200503239, 23.010710857], [120.201551113, 23.010731171]]]"
A6734-29-004,北　區,文成里,2,23.008550544,120.195101842,Polygon,"[[[120.195989889, 23.009150915], [120.196159706, 23.008761743], [120.196121032, 23.00761149], [120.195347618, 23.007628535], [120.195354352, 23.008192615], [120.193767056, 23.008251591], [120.193854231, 23.009181045], [120.195989889, 23.009150915]]]"
A6734-32-011,北　區,和順里,3,23.004715254,120.200402788,Polygon,"[[[120.20000311, 23.005316466], [120.200633513, 23.005570386], [120.200641806, 23.005141384], [120.20081339, 23.004736249], [120.200997768, 23.004299128], [120.200105966, 23.003943617], [120.20002196, 23.004180053], [120.200013993, 23.004660347], [120.20000311, 23.005316466]]]"
A6734-34-001,,,2,23.008516272,120.223743547,Polygon,"[[[120.223775426, 23.00777782], [120.223094902, 23.00879249], [120.222875986, 23.00892435], [120.223242655, 23.009144227], [120.223365343, 23.009218802], [120.223524796, 23.009088306], [120.224355281, 23.008634137], [120.224525189, 23.008538499], [120.224092104, 23.007864335], [120.223775426, 23.00777782]]]"
